is_std,ftd_price,min_level,avg_win_stddevsamp,max_win_stddevsamp,min_win_stddevsamp,num_days_ooc_rate,sum_total_ooc_rate,mailbox_wb_rate,mailbox_vault_key_chips_rate,mailbox_vault_coins_rate,spins_completed_rate,avg_wager,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,avg_daily_bonus_amount,max_daily_bonus_amount,min_daily_bonus_amount,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_silver_rate,wildball_gold_rate,wildball_ruby_rate,wildball_emerald_rate,wildball_specia_diamond_rate,vv_completed_rate
0,4.99,183,2.97,5.48,0.74,0.25,0.13,0.13,0.13,0.25,333,914016,0.70,0.97,0.44,183,904,0,1562500,2950000,750000,1.00,0.00,0.00,0.50,0.33,0.08,0.08,0.00,0.63
0,9.99,67,3.30,5.37,1.70,0.83,8.00,0.00,0.00,0.33,444,618190,0.72,0.93,0.50,1,3,0,1130000,2000000,700000,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
1,4.99,212,3.90,6.14,2.54,1.00,2.00,0.00,0.00,0.40,532,658834,0.72,0.87,0.49,1,3,0,1280000,2000000,900000,1.00,0.00,0.00,0.59,0.35,0.06,0.00,0.00,1.00
1,9.99,129,4.99,9.71,1.86,0.50,0.75,0.25,0.00,0.25,666,938692,0.79,0.90,0.50,63,174,0,1400000,2150000,800000,0.00,0.00,0.25,0.50,0.50,0.00,0.00,0.00,0.00
0,9.99,51,2.81,5.30,1.05,0.63,3.38,0.00,0.00,0.00,333,366186,0.61,0.93,0.28,193,412,0,937500,1300000,700000,0.00,0.25,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,168,6.65,10.25,3.61,0.00,0.00,0.00,0.00,0.33,888,811980,0.94,0.96,0.92,126,194,86,983333,1200000,800000,0.00,0.00,0.00,0.31,0.63,0.00,0.06,0.00,0.67
1,4.99,234,3.90,6.89,0.55,1.00,2.60,0.60,0.00,0.40,533,17570839,0.72,0.99,0.13,26,53,0,1570000,4000000,950000,1.00,0.20,0.00,0.50,0.50,0.00,0.00,0.00,0.60
1,4.99,130,6.34,7.59,4.92,0.00,0.00,0.00,0.00,0.00,888,299260,1.02,1.22,0.90,344,376,319,900000,1000000,750000,1.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00
0,4.99,78,3.77,6.71,0.71,0.00,0.00,0.00,0.00,0.00,333,234144,0.75,0.96,0.38,125,263,31,2271428,8000000,600000,0.00,0.00,0.13,0.27,0.36,0.00,0.27,0.09,0.38
0,4.99,88,4.31,6.21,0.65,0.25,0.50,0.00,0.00,0.13,333,727391,0.82,1.27,0.25,37,113,2,1220000,1650000,800000,0.00,0.00,0.00,0.42,0.53,0.00,0.00,0.05,0.50
0,4.99,102,3.84,5.85,2.32,0.88,42.25,0.00,0.00,0.13,333,138604,0.60,0.81,0.49,57,261,0,1118750,2000000,700000,0.00,0.25,0.13,0.55,0.27,0.09,0.00,0.09,0.38
0,4.99,45,2.43,4.37,0.59,0.14,0.14,0.00,0.00,0.00,381,58801,0.63,1.32,0.21,841,1248,402,1185714,2850000,750000,0.00,0.29,0.14,0.33,0.22,0.33,0.11,0.00,0.00
0,4.99,253,3.88,7.15,1.74,0.29,0.14,0.14,0.00,0.14,381,1074994,0.81,0.94,0.52,41,135,0,1050000,2000000,700000,0.33,0.14,0.14,0.53,0.29,0.06,0.12,0.00,0.00
1,2.99,96,4.52,8.99,2.06,0.20,0.60,0.00,0.00,0.20,534,365712,0.94,1.80,0.46,85,361,0,1290000,2700000,550000,0.50,0.40,0.20,0.50,0.50,0.00,0.00,0.00,0.80
0,4.99,67,5.25,17.26,0.00,0.67,0.50,0.67,0.00,0.33,445,1414890,0.65,1.60,0.00,187,576,0,1416666,4000000,550000,1.00,0.17,0.00,0.29,0.57,0.00,0.00,0.14,0.00
1,4.99,38,3.42,6.16,0.47,0.20,0.20,0.00,0.00,0.00,534,319672,0.66,0.90,0.20,58,121,3,11550000,50000000,750000,0.00,0.40,0.00,0.20,0.60,0.00,0.20,0.00,0.20
0,4.99,99,5.99,8.44,3.49,0.29,0.14,0.00,0.00,0.14,381,1469523,0.97,1.36,0.71,186,302,1,1191666,2250000,800000,0.00,0.29,0.14,0.50,0.38,0.13,0.00,0.00,0.00
1,4.99,58,5.03,9.44,0.59,1.00,2.00,0.00,0.00,0.00,890,230079,0.66,1.05,0.29,480,961,0,975000,1000000,950000,1.00,0.67,0.33,0.33,0.33,0.00,0.33,0.00,0.33
1,9.99,155,3.51,4.99,0.91,1.00,2.33,0.00,0.00,0.33,890,914054,0.76,0.94,0.46,12,19,2,2633333,4800000,1100000,1.00,0.00,0.33,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,73,4.03,8.39,1.33,1.00,1.43,0.14,0.00,0.00,381,207691,0.57,0.87,0.33,0,1,0,1150000,2000000,550000,0.00,0.00,0.14,0.25,0.75,0.00,0.00,0.00,0.00
0,9.99,105,1.75,4.20,0.15,1.00,2.00,0.67,0.00,0.50,445,2374547,0.46,0.91,0.05,0,0,0,1650000,4000000,550000,1.00,0.33,0.17,0.40,0.50,0.00,0.10,0.00,0.33
1,9.99,118,3.35,5.02,1.92,0.25,0.75,0.75,0.00,0.75,668,400811,0.88,1.15,0.69,234,349,131,1175000,2000000,800000,0.00,0.50,0.00,0.58,0.17,0.08,0.17,0.00,0.75
0,4.99,158,4.51,6.86,3.05,0.67,1.00,0.00,0.00,0.33,890,479603,0.84,0.94,0.76,93,221,0,1650000,2000000,1300000,0.00,0.00,0.00,0.56,0.44,0.00,0.00,0.00,0.67
1,4.99,63,5.05,6.85,3.36,0.50,26.25,0.00,0.00,0.00,668,212374,0.85,1.27,0.56,109,320,3,912500,1100000,700000,0.50,0.00,0.00,0.40,0.33,0.07,0.20,0.00,0.75
1,2.99,86,2.85,5.36,1.37,1.00,142.25,0.00,0.00,0.50,668,173268,0.64,0.88,0.43,1,2,0,1150000,1650000,800000,0.33,0.25,0.25,0.45,0.45,0.00,0.09,0.00,0.75
0,4.99,41,4.66,9.80,1.36,0.29,7.14,0.14,0.00,0.00,382,188171,0.80,1.19,0.44,437,1262,31,964285,1600000,700000,0.00,0.00,0.00,0.33,0.67,0.00,0.00,0.00,0.00
1,4.99,65,2.68,5.23,0.57,1.00,130.14,0.00,0.00,0.14,382,232861,0.54,0.86,0.23,83,202,0,1064285,1700000,800000,0.00,0.29,0.14,0.50,0.25,0.25,0.00,0.00,0.57
0,4.99,58,2.10,4.30,0.00,1.00,66.80,0.00,0.00,0.20,534,210242,0.48,0.88,0.00,0,1,0,1690000,4000000,550000,0.00,0.20,0.20,0.67,0.00,0.00,0.33,0.00,0.20
0,4.99,36,7.38,13.83,2.26,0.00,0.00,0.00,0.00,0.00,534,279502,1.53,3.91,0.61,778,1037,575,1320000,2000000,800000,0.33,0.40,0.00,0.30,0.48,0.09,0.09,0.04,0.60
0,4.99,87,3.23,11.00,0.57,0.88,18.63,0.13,0.00,0.13,334,259786,0.62,0.83,0.34,19,68,0,1800000,4000000,750000,0.00,0.38,0.25,0.11,0.56,0.00,0.00,0.33,0.75
0,2.99,40,4.01,6.27,1.41,0.00,0.00,0.00,0.00,0.00,382,308074,0.93,1.50,0.45,389,666,235,1530000,4000000,750000,0.00,0.00,0.00,0.40,0.40,0.00,0.13,0.07,0.00
1,4.99,114,3.86,7.84,0.74,0.40,0.20,0.00,0.00,0.00,534,2180386,0.71,1.08,0.45,149,323,1,1016666,1200000,850000,0.00,0.00,0.00,0.80,0.20,0.00,0.00,0.00,0.00
1,4.99,60,4.48,5.61,2.51,0.67,95.67,0.00,0.00,0.33,891,524698,0.81,0.85,0.78,24,48,0,1333333,2750000,550000,0.00,0.67,0.33,0.85,0.08,0.00,0.08,0.00,0.67
0,4.99,136,4.83,12.11,1.17,0.25,2.88,0.00,0.00,0.38,334,844229,0.92,2.07,0.26,214,396,0,1142857,1900000,750000,0.00,0.25,0.25,0.25,0.33,0.00,0.33,0.08,0.63
1,4.99,49,4.97,10.20,2.61,0.17,1.00,0.00,0.00,0.00,445,88511,0.94,1.76,0.60,648,1198,9,950000,1200000,700000,0.00,0.33,0.00,0.33,0.33,0.00,0.00,0.33,0.00
0,4.99,63,2.68,7.30,0.14,1.00,10.63,0.13,0.00,0.00,334,212801,0.44,0.87,0.06,0,1,0,1000000,1350000,550000,0.00,0.13,0.13,0.41,0.41,0.06,0.06,0.06,0.38
0,4.99,42,4.99,22.43,0.89,0.50,6.50,0.13,0.00,0.25,334,575666,0.74,1.35,0.35,88,234,0,1108333,2150000,750000,0.00,0.13,0.13,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,654,5.35,5.44,5.26,0.33,0.33,0.00,0.00,0.00,891,483506,0.67,0.98,0.37,145,196,94,1850000,2700000,1000000,1.00,0.00,0.00,0.21,0.50,0.00,0.29,0.00,0.67
1,4.99,37,3.56,5.62,0.65,0.50,0.67,0.00,0.00,0.00,446,108584,0.75,0.98,0.34,49,129,0,1330000,2000000,950000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,24.99,43,4.71,10.28,0.63,0.20,0.20,0.00,0.00,0.00,535,782400,0.87,1.48,0.30,1388,3992,478,1100000,1350000,800000,0.00,0.40,0.00,0.45,0.55,0.00,0.00,0.00,0.00
0,4.99,45,3.83,8.22,1.65,0.43,34.57,0.00,0.00,0.14,382,198074,0.76,1.16,0.48,84,270,3,850000,1000000,750000,1.00,0.29,0.14,0.30,0.60,0.00,0.10,0.00,0.00
0,4.99,65,2.91,7.99,0.36,1.00,16.50,0.17,0.00,0.00,446,259054,0.47,0.96,0.13,0,0,0,1012500,1350000,800000,0.00,0.00,0.17,0.67,0.33,0.00,0.00,0.00,0.33
0,4.99,68,6.65,20.18,3.11,0.75,36.00,0.00,0.00,0.00,334,115552,0.88,1.50,0.48,70,145,0,992857,2000000,550000,0.00,0.25,0.13,0.46,0.23,0.08,0.15,0.08,0.13
0,4.99,393,2.81,6.37,0.36,0.75,1.13,0.00,0.00,0.13,334,1283833,0.66,0.99,0.16,36,108,0,1414285,4000000,800000,0.00,0.25,0.13,0.06,0.06,0.00,0.00,0.88,0.38
1,4.99,111,4.76,5.90,2.63,1.00,73.00,0.00,0.00,0.00,668,122374,0.75,0.84,0.59,6,18,0,2050000,4000000,800000,0.00,0.25,0.25,1.00,0.00,0.00,0.00,0.00,0.25
0,4.99,94,4.38,6.06,1.41,0.13,0.25,0.00,0.00,0.25,334,307307,0.78,1.12,0.45,358,539,19,1858333,2900000,600000,0.00,0.25,0.00,0.36,0.50,0.07,0.00,0.07,0.63
0,4.99,65,2.74,5.00,0.85,0.86,2.86,0.00,0.00,0.14,382,274012,0.68,1.15,0.29,104,402,0,1233333,1900000,800000,0.00,0.00,0.14,0.33,0.67,0.00,0.00,0.00,0.29
1,24.99,142,4.23,5.11,3.33,1.00,82.25,0.00,0.25,0.00,669,3253527,0.78,0.91,0.70,0,0,0,1575000,4000000,700000,0.00,0.25,0.00,0.25,0.50,0.13,0.13,0.00,1.25
1,4.99,92,2.94,7.46,0.36,1.00,0.75,0.00,0.00,0.00,669,497733,0.59,1.07,0.27,131,392,0,1450000,2000000,700000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,43,5.13,9.89,3.24,0.83,26.17,0.00,0.00,0.00,446,280234,0.71,0.96,0.55,4,8,0,1660000,4000000,550000,0.00,0.17,0.00,0.29,0.71,0.00,0.00,0.00,0.67
0,2.99,52,3.20,6.62,0.87,0.33,33.50,0.00,0.00,0.17,446,586460,0.71,1.00,0.33,14,43,2,1025000,1400000,800000,0.00,0.33,0.17,0.44,0.22,0.11,0.11,0.11,0.50
0,4.99,549,3.66,7.37,0.40,0.50,0.75,0.00,0.00,0.00,335,11413885,0.71,1.10,0.14,41,138,0,1692857,4000000,550000,0.00,0.00,0.00,0.56,0.25,0.06,0.00,0.13,0.50
0,4.99,186,2.86,4.79,1.34,1.00,29.75,0.25,0.00,0.00,670,142566,0.66,0.88,0.42,2,7,0,1387500,2700000,850000,0.00,0.50,0.25,0.20,0.60,0.10,0.10,0.00,0.75
0,24.99,54,3.42,5.93,2.06,0.67,5.67,0.00,0.00,0.00,893,370520,0.60,0.81,0.46,973,1267,391,1100000,1350000,850000,0.00,0.33,0.33,0.67,0.33,0.00,0.00,0.00,0.67
0,9.99,41,5.97,7.41,4.46,0.25,0.25,0.25,0.00,0.00,670,1960766,1.04,1.32,0.77,170,266,0,825000,950000,550000,0.00,0.50,0.00,0.65,0.18,0.00,0.12,0.06,0.00
0,9.99,165,5.49,7.66,3.21,0.13,0.25,0.00,0.00,0.38,335,1989477,1.16,2.94,0.60,61,255,0,1106250,1400000,800000,0.67,0.00,0.00,0.35,0.35,0.00,0.05,0.25,0.63
0,4.99,64,3.78,4.71,2.88,0.50,21.50,0.00,0.00,0.00,335,205235,0.74,1.01,0.46,46,181,0,1730000,4000000,950000,0.33,0.13,0.13,0.45,0.45,0.09,0.00,0.00,0.50
1,9.99,236,4.77,6.57,2.64,1.00,43.40,0.00,0.00,0.00,536,281835,0.75,0.91,0.61,2,6,0,1180000,1600000,700000,0.00,0.20,0.00,0.47,0.27,0.07,0.20,0.00,0.80
1,9.99,475,5.29,5.95,4.16,0.67,11.33,0.00,0.00,0.33,893,351457,0.74,0.97,0.55,1366,2674,0,783333,900000,700000,1.00,0.00,0.00,0.46,0.38,0.00,0.08,0.08,1.00
0,2.99,27,4.76,9.69,1.47,0.75,1.38,0.50,0.00,0.38,335,74769,0.64,0.90,0.35,45,150,0,1637500,4000000,550000,0.00,0.25,0.00,0.74,0.26,0.00,0.00,0.00,0.63
1,4.99,54,3.19,5.57,1.73,0.33,34.00,0.00,0.00,0.33,893,695402,0.81,0.96,0.62,629,1803,7,2025000,3100000,950000,0.00,0.33,0.00,0.67,0.33,0.00,0.00,0.00,0.67
0,4.99,76,6.58,8.28,5.66,0.17,0.33,0.00,0.00,0.00,447,383160,0.84,0.93,0.73,38,112,1,1500000,2000000,1000000,1.00,0.00,0.00,0.60,0.30,0.00,0.00,0.10,0.17
0,24.99,77,3.55,4.45,1.24,0.14,0.29,0.00,0.00,0.43,383,2895084,0.74,0.93,0.45,218,570,5,1700000,2250000,700000,0.00,0.29,0.00,0.47,0.42,0.05,0.00,0.05,0.43
0,2.99,137,1.75,3.17,0.00,1.00,21.00,0.17,0.00,0.00,447,155113,0.57,0.90,0.00,2,5,0,1091666,2000000,700000,0.00,0.17,0.33,0.22,0.44,0.11,0.22,0.00,0.33
0,4.99,42,4.13,5.85,2.51,0.63,17.63,0.00,0.00,0.00,335,107116,0.74,0.97,0.61,17,37,0,875000,1000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1,9.99,85,6.18,9.07,4.28,0.67,18.67,0.00,0.00,0.33,893,778634,0.83,1.04,0.51,377,1034,0,1316666,2000000,950000,1.00,0.00,0.00,0.22,0.61,0.06,0.06,0.06,1.00
1,4.99,70,6.07,6.85,4.98,0.67,10.67,0.33,0.00,0.67,894,746375,0.89,0.90,0.88,37,88,0,3783333,8000000,1350000,0.00,0.67,0.00,0.54,0.38,0.04,0.04,0.00,0.67
0,4.99,53,4.57,7.40,0.83,0.75,19.38,0.00,0.00,0.25,335,1732950,0.82,1.41,0.45,28,120,0,1514285,4000000,800000,0.00,0.38,0.13,0.53,0.40,0.00,0.07,0.00,0.75
1,4.99,56,5.96,6.43,5.69,1.00,86.67,0.00,0.00,0.00,894,133285,0.91,1.13,0.73,79,158,0,1100000,1250000,950000,0.00,0.00,0.00,0.50,0.25,0.00,0.25,0.00,0.00
0,9.99,103,4.45,7.26,1.46,0.14,10.43,0.00,0.00,0.14,383,306728,0.66,1.07,0.37,541,1138,261,9391666,51200000,700000,1.00,0.14,0.14,0.50,0.42,0.00,0.00,0.08,0.29
1,9.99,118,5.45,7.32,3.15,1.00,32.83,0.17,0.00,0.33,447,1687573,0.80,0.93,0.57,0,1,0,1191666,2000000,550000,0.00,0.00,0.00,0.25,0.17,0.08,0.00,0.50,0.83
0,4.99,70,2.94,5.56,0.22,1.00,42.25,0.00,0.00,0.25,671,336388,0.51,0.84,0.14,67,134,0,925000,1350000,700000,1.00,0.50,0.25,0.29,0.71,0.00,0.00,0.00,0.25
0,4.99,141,5.17,8.59,2.27,0.29,0.14,0.00,0.00,0.14,383,284906,0.78,1.00,0.55,177,289,121,1450000,4000000,700000,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,220,2.75,5.20,0.45,0.80,0.60,0.00,0.00,0.00,537,282543,0.63,0.86,0.28,146,368,0,1862500,2050000,1600000,0.00,0.40,0.20,0.11,0.67,0.00,0.11,0.11,0.60
1,9.99,81,6.55,9.83,4.88,1.00,30.33,0.00,0.00,0.33,895,582579,0.87,0.95,0.79,47,117,0,1200000,1400000,1000000,0.00,0.00,0.00,0.56,0.44,0.00,0.00,0.00,1.00
0,2.99,115,3.12,5.71,1.24,0.88,19.88,0.13,0.00,0.25,336,365217,0.68,1.13,0.41,239,953,0,1521428,4000000,550000,0.00,0.00,0.13,0.36,0.55,0.00,0.09,0.00,0.63
0,4.99,324,3.60,9.40,1.53,0.86,41.86,0.00,0.00,0.14,384,119352,0.72,0.90,0.54,8,25,0,1858333,2800000,800000,0.50,0.29,0.29,0.43,0.57,0.00,0.00,0.00,0.29
0,9.99,102,4.70,7.52,2.84,0.63,15.88,0.00,0.00,0.00,336,636115,0.97,1.80,0.60,100,251,0,1285714,2000000,850000,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
1,24.99,382,12.54,28.42,4.31,0.14,0.14,0.00,0.00,0.00,384,3956169,6.05,16.45,0.78,287,501,50,1833333,2700000,800000,0.50,0.00,0.00,0.50,0.31,0.06,0.13,0.00,0.57
1,4.99,43,3.60,5.68,0.44,1.00,50.00,0.20,0.00,0.20,537,101060,0.59,0.92,0.21,0,0,0,2183333,2950000,1000000,0.00,0.20,0.00,0.42,0.42,0.00,0.00,0.17,0.40
1,4.99,89,3.03,5.41,0.44,0.13,0.13,0.13,0.13,0.13,336,218621,0.68,1.03,0.20,164,399,12,1657142,4000000,850000,0.20,0.25,0.00,0.71,0.18,0.00,0.06,0.06,0.50
1,2.99,85,4.36,9.10,1.45,1.00,43.50,0.00,0.00,0.17,448,586497,0.76,1.01,0.52,16,62,0,1770000,4000000,750000,1.00,0.17,0.17,0.60,0.33,0.00,0.07,0.00,0.50
1,4.99,27,2.74,4.87,1.09,1.00,61.83,0.50,0.00,0.33,448,158212,0.76,1.85,0.32,751,2253,0,1350000,2000000,550000,0.00,0.00,0.00,0.60,0.20,0.00,0.00,0.20,0.50
0,4.99,101,4.69,7.12,1.32,0.50,17.17,0.00,0.00,0.17,448,450267,0.99,1.61,0.32,56,199,0,910000,1350000,550000,0.00,0.17,0.17,0.55,0.45,0.00,0.00,0.00,0.50
0,9.99,192,3.90,7.55,0.11,0.00,0.00,0.00,0.00,0.38,336,979395,0.88,1.30,0.05,1062,2034,840,1442857,2000000,700000,0.00,0.00,0.00,0.20,0.53,0.20,0.07,0.00,0.88
1,4.99,99,3.34,4.61,0.95,1.00,0.25,0.00,0.00,0.00,672,723031,0.76,0.93,0.38,11,31,0,2216666,4550000,800000,1.00,0.00,0.00,0.20,0.60,0.00,0.20,0.00,0.00
0,4.99,63,4.54,7.96,0.07,1.00,10.63,0.50,0.00,0.25,336,484947,0.66,0.93,0.02,0,1,0,1200000,2000000,700000,0.00,0.25,0.00,0.29,0.29,0.00,0.11,0.32,0.13
0,4.99,477,3.36,5.34,1.27,0.00,0.00,0.00,0.00,0.00,336,240907,0.81,1.03,0.57,4566,4662,4446,1437500,2000000,700000,0.00,0.25,0.13,0.63,0.25,0.00,0.06,0.06,0.50
0,4.99,43,3.73,6.07,0.30,0.83,1.67,0.00,0.00,0.00,448,121450,0.55,0.93,0.08,3,9,0,1390000,2000000,950000,0.00,0.00,0.00,0.83,0.00,0.00,0.17,0.00,0.00
0,9.99,145,3.56,5.94,1.68,0.13,0.25,0.00,0.00,0.25,336,285921,0.84,1.13,0.61,765,1067,577,1500000,4000000,700000,0.50,0.25,0.13,0.25,0.08,0.00,0.00,0.67,0.75
1,4.99,60,7.68,9.29,6.17,0.67,1.33,0.33,0.00,0.00,896,463478,0.85,1.25,0.60,270,712,0,950000,1100000,800000,1.00,0.67,0.33,0.33,0.57,0.00,0.10,0.00,1.00
0,4.99,70,4.60,7.92,0.39,0.33,0.50,0.00,0.00,0.00,448,1035256,0.83,1.56,0.17,228,392,0,941666,1350000,800000,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,4.99,50,4.33,6.47,1.61,0.86,3.71,0.00,0.00,0.14,384,221682,0.75,0.93,0.57,26,95,0,1650000,4000000,800000,0.00,0.29,0.00,0.45,0.36,0.09,0.00,0.09,0.57
0,4.99,41,4.96,7.63,1.33,0.60,11.40,0.20,0.00,0.00,538,270758,0.76,1.28,0.27,203,455,0,2475000,6000000,550000,0.00,0.00,0.00,0.25,0.50,0.00,0.25,0.00,0.00
0,4.99,92,2.38,4.15,1.03,1.00,62.86,0.00,0.00,0.00,384,164868,0.58,0.78,0.31,1,2,0,1207142,1350000,800000,0.00,0.00,0.00,0.75,0.25,0.00,0.00,0.00,0.14
0,4.99,50,6.44,11.87,3.12,0.13,5.50,0.13,0.00,0.00,336,478986,1.46,3.36,0.76,696,1842,156,912500,1300000,550000,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.00
1,4.99,76,4.65,5.73,2.61,0.67,1.00,0.00,0.00,0.33,897,356162,0.84,0.90,0.74,109,174,0,1883333,4000000,700000,1.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.67
0,4.99,159,3.40,5.28,1.92,1.00,0.38,0.00,0.00,0.38,337,279149,0.75,1.00,0.52,52,301,1,1262500,2000000,900000,0.00,0.00,0.13,0.25,0.44,0.13,0.13,0.06,0.50
1,4.99,46,4.11,4.28,3.94,0.25,4.25,0.00,0.00,0.00,673,102237,0.58,0.60,0.56,156,199,114,900000,1000000,800000,0.00,0.50,0.00,0.64,0.36,0.00,0.00,0.00,0.50
0,9.99,66,2.37,4.59,0.16,0.75,0.75,0.00,0.00,0.38,337,532486,0.56,0.84,0.11,123,343,0,1975000,4900000,950000,0.00,0.13,0.13,1.00,0.00,0.00,0.00,0.00,0.00
1,24.99,127,5.81,7.06,3.78,0.67,0.33,0.00,0.00,0.00,897,14282989,0.91,1.26,0.52,115,336,0,2000000,4000000,1000000,1.00,0.00,0.33,0.50,0.38,0.00,0.13,0.00,0.00
0,2.99,88,3.61,6.78,0.88,0.00,0.00,0.00,0.00,0.00,337,276139,0.95,1.44,0.45,312,440,158,2166666,4000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,50,2.45,4.04,1.27,0.88,30.88,0.13,0.00,0.13,337,84221,0.62,1.15,0.32,27,146,0,1457142,2000000,800000,0.00,0.13,0.25,0.78,0.11,0.00,0.00,0.11,0.50
1,24.99,96,5.57,6.55,4.90,0.33,0.67,0.00,0.00,0.00,898,3664108,1.00,1.31,0.78,234,695,0,1250000,1300000,1200000,0.00,0.00,0.00,0.50,0.50,0.00,0.00,0.00,0.00
0,4.99,51,4.08,4.74,3.37,0.67,24.00,0.00,0.00,0.00,449,129968,0.82,0.89,0.75,4,11,0,1016666,1300000,750000,0.00,0.00,0.17,1.00,0.00,0.00,0.00,0.00,0.17
1,4.99,124,6.14,12.02,2.66,0.67,21.83,0.00,0.00,0.17,449,1417088,0.76,0.96,0.48,24,77,0,1158333,2000000,550000,0.00,0.17,0.00,0.54,0.38,0.08,0.00,0.00,0.83
0,9.99,45,5.54,6.72,4.41,0.33,0.33,0.00,0.00,0.00,898,433289,1.01,1.22,0.78,517,750,398,1500000,2200000,800000,0.00,0.33,0.00,1.00,0.00,0.00,0.00,0.00,0.00
1,2.99,123,3.70,4.03,3.46,1.00,77.33,0.33,0.00,0.00,898,81945,0.68,0.78,0.50,10,21,0,1783333,2700000,1300000,1.00,0.00,0.00,0.10,0.70,0.10,0.10,0.00,0.67
1,4.99,50,3.40,5.14,1.48,0.00,0.00,0.00,0.00,0.50,674,42526,0.76,1.02,0.51,3607,3795,3215,1275000,2000000,850000,0.00,0.50,0.00,0.33,0.67,0.00,0.00,0.00,1.00
1,2.99,72,5.52,8.49,1.36,1.00,143.57,0.00,0.00,0.00,385,80962,0.59,0.78,0.37,0,1,0,1028571,2000000,700000,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00
0,9.99,78,5.14,10.21,2.95,0.83,23.67,0.00,0.00,0.00,449,171307,0.73,1.07,0.46,45,91,0,1600000,3200000,850000,0.00,0.17,0.17,0.30,0.70,0.00,0.00,0.00,0.17
0,9.99,122,4.31,4.61,4.01,0.25,0.38,0.00,0.00,0.13,337,1034401,0.81,0.87,0.75,67,134,0,2650000,4000000,1300000,1.00,0.25,0.13,0.36,0.36,0.09,0.14,0.05,0.25
0,9.99,157,3.29,6.13,0.54,0.25,0.13,0.13,0.00,0.13,337,1079795,0.69,1.18,0.17,264,835,3,1112500,2000000,700000,0.00,0.25,0.00,0.19,0.25,0.00,0.19,0.38,0.63
1,4.99,104,5.48,6.91,4.21,0.00,0.00,0.00,0.00,0.00,898,2143439,1.01,1.18,0.84,174,232,126,750000,950000,550000,0.00,0.33,0.33,0.27,0.64,0.00,0.09,0.00,0.00
0,24.99,124,4.32,7.72,0.92,1.00,37.88,0.00,0.00,0.00,337,1658477,0.77,0.98,0.44,0,1,0,1443750,4000000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,127,3.36,7.49,1.46,0.88,0.75,0.00,0.00,0.13,337,321058,0.65,0.98,0.20,44,133,0,13525000,100000000,750000,0.00,0.38,0.13,0.36,0.45,0.00,0.00,0.18,0.63
0,2.99,72,5.85,19.42,0.50,1.00,76.50,0.00,0.00,0.25,337,162320,0.58,0.91,0.26,1,3,0,1562500,4000000,550000,0.00,0.00,0.13,0.63,0.31,0.00,0.06,0.00,0.63
1,9.99,404,3.88,6.58,2.24,0.50,1.00,0.00,0.00,0.25,674,717810,0.97,1.69,0.50,599,1282,13,1025000,1600000,700000,0.00,0.00,0.00,0.38,0.38,0.15,0.08,0.00,1.00
0,9.99,129,5.93,12.01,2.81,0.00,0.00,0.00,0.00,0.13,337,429676,0.95,1.61,0.54,1078,1532,511,1393750,2000000,700000,0.00,0.25,0.13,0.37,0.37,0.05,0.16,0.05,1.13
0,9.99,181,3.92,5.52,2.15,0.00,0.00,0.00,0.00,0.00,674,535890,0.66,0.82,0.39,821,1554,425,1362500,2250000,800000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0,4.99,75,5.38,10.05,1.60,0.67,6.50,0.00,0.00,0.33,449,210636,0.98,2.15,0.40,65,180,0,1460000,2300000,1000000,0.00,0.00,0.00,0.25,0.50,0.00,0.25,0.00,0.17
0,4.99,55,4.56,7.26,2.29,1.00,92.83,0.17,0.00,0.00,449,143064,0.70,0.93,0.46,21,63,0,1125000,2000000,550000,0.00,0.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00
0,4.99,335,4.01,5.34,1.84,1.00,11.00,0.25,0.00,0.00,674,4314429,0.77,0.95,0.63,1,2,0,25887500,100000000,900000,0.00,0.50,0.50,0.09,0.09,0.00,0.00,0.82,0.50
