is_std,ftd_price,num_days_ooc_per_day,sum_total_ooc_per_day,avg_win_multiplier,max_win_multiplier,min_win_multiplier,avg_total_wins,avg_wager,avg_rtp,max_rtp,min_rtp,avg_spins_left_in_bankroll,max_spins_left_in_bankroll,min_spins_left_in_bankroll,we_completed_rate,vault_tier_up_rate,vault_tier_dropdown_rate,wildball_silver_rate,wildball_gold_rate,wildball_emerald_ruby_rate,wildball_specia_diamond_rate,vv_completed_rate
0,4.99,0.5,172.75,68.11,170.55,10,0.39,168323.8,0.72,0.87,0.49,4,9,0,0,0,0,0.43,0.43,0.14,0,0.5
1,4.99,1,23,91.82,133.33,13.33,0.31,150404.05,0.57,0.89,0.21,7,21,0,0,0.67,0,0.57,0.14,0.14,0.14,0.33
0,9.99,0.4,0.6,129.81,253,57.5,0.36,111860.73,0.83,0.9,0.68,1766,2592,0,0,0.4,0,0.42,0.35,0.21,0.02,0.4
1,24.99,0.5,2.75,93.92,160.8,54.48,0.38,653605.98,0.77,0.96,0.38,95,171,36,0,0,0,0.4,0.6,0,0,0
0,4.99,0.67,6.33,33.33,66.67,0,0.37,740883.2,0.38,0.76,0,0,0,0,0,0.33,0.33,0,0,1,0,0
0,4.99,1,128.25,101.49,320,1.1,0.38,240360.03,0.67,0.9,0.13,4,12,0,0.2,0,0,0.26,0.33,0.11,0.31,0.5
0,4.99,0,0,52.67,128.3,12,0.43,155560.58,1.04,1.61,0.65,395,486,245,0.33,0.29,0,0.29,0,0,0.71,0
0,2.99,0.17,0.17,30.98,98.8,2,0.37,441119.73,0.6,0.92,0.25,32,52,11,0.33,0.33,0.17,0.33,0.33,0.33,0,0.17
1,4.99,0.5,8.5,49.56,80,4,0.25,327027.19,0.51,0.71,0.33,25,76,0,0,0.25,0.5,0.5,0.33,0.17,0,0
0,4.99,0.75,6,63.2,145,10,0.35,174723.8,0.66,0.97,0.43,11,34,0,0,0.25,0,0.4,0.4,0.2,0,0.5
0,4.99,0.17,33.67,104.68,189.33,28.2,0.37,492629.66,1.08,2.38,0.38,197,486,64,0,0.33,0,0.63,0.21,0.16,0,0.17
0,4.99,0.75,0.5,16.54,57.95,0.17,0.29,219825.2,0.34,0.76,0.03,6,19,0,0,0,0,0,0,0,0,0
1,4.99,1,112.67,65.68,112.78,33.33,0.39,133129.55,0.72,0.86,0.62,15,46,0,0,0.33,0,0.4,0.5,0.1,0,1
0,9.99,1,1.33,243.29,362.67,161,0.35,4781500.04,0.93,1.02,0.84,214,429,0,0.5,0.67,0,0.25,0.53,0.22,0,0.67
0,9.99,0,0,39,39,39,0.38,122196.27,1.13,1.13,1.13,833,833,833,0,0,0,0.5,0.5,0,0,0.25
0,4.99,1,1,30.33,48.27,13,0.53,1982128.18,0.93,1.16,0.78,39,78,0,0,0.33,0,0.5,0.5,0,0,0
1,4.99,0.25,0.25,101.49,208.3,42.44,0.38,47971.78,0.83,1.02,0.75,443,520,367,0,0.5,0,0.58,0.25,0.17,0,0.5
1,9.99,0.67,41.33,116.46,206.48,12.5,0.35,515305.85,0.78,0.9,0.58,727,1880,0,0,0.67,0,0.36,0.32,0.24,0.08,0.67
1,4.99,0.25,0.5,169.79,199.22,133.33,0.61,8087866.88,0.98,1,0.96,165,334,33,0,0.25,0,0.36,0.44,0.16,0.04,1
0,4.99,1,262.67,63.27,107.3,2.52,0.38,93285.35,0.64,0.91,0.25,0,0,0,0,0.33,0.33,0.45,0.36,0.09,0.09,0.33
0,4.99,1,24.4,57.91,164.72,2,0.37,337690.11,0.65,1.05,0.15,66,154,0,0,0.4,0,0.38,0.38,0.25,0,0.4
0,4.99,0.25,0.5,62.93,122.33,13.64,0.36,370845.9,0.92,1.42,0.51,190,288,117,0,0.25,0.25,0.8,0.2,0,0,0.25
0,4.99,0.33,13.67,11.24,19.13,1.6,0.24,180324.04,0.34,0.46,0.14,9,18,0,0,0,0,0,0,0,0,0
0,4.99,0.5,62.67,84.75,127.5,50,0.39,413120.25,0.92,1.21,0.6,129,402,16,0,0,0,0.55,0.27,0.18,0,0.17
0,9.99,0,0,18.2,30.4,6,0.33,1385483.74,0.49,0.66,0.32,20,37,4,0,0,0,0,0,0,0,0
0,4.99,0.75,2.25,11.12,22,1.58,0.36,202978.55,0.42,0.69,0.16,44,102,0,0,0.25,0.25,0,0,0,0,0
1,24.99,0.75,0.75,74.77,227.43,5,0.48,1265590.08,0.76,0.9,0.51,10,21,0,0,0.25,0,0.14,0.86,0,0,0.5
0,4.99,0.38,71.38,111.42,166.7,68.45,0.4,177089.57,0.9,1.07,0.75,565,2043,0,0,0.13,0.25,0,1,0,0,0
0,4.99,1,87.5,157.55,239,69.67,0.31,168267,0.74,0.81,0.65,36,103,0,1,0,0,0.24,0.41,0.18,0.18,1
0,4.99,0.5,0.13,115.42,215.47,29.73,0.33,338795.88,0.77,0.99,0.34,44,115,0,0,0.25,0,0.42,0.33,0.25,0,0
0,9.99,1,78,121.31,316.93,5.25,0.28,204613.67,0.73,0.99,0.45,76,226,0,0.67,0.33,0,0.43,0.43,0.14,0,0
0,4.99,0.5,19.63,105.57,500,10,0.36,313142.84,0.71,1.67,0.34,61,234,7,0,0.13,0.13,0.25,0.75,0,0,0.13
0,9.99,0,0,72.5,95,56.5,0.33,51823.15,0.84,0.96,0.69,2224,2617,1451,0,0,0,0.4,0.6,0,0,0.43
0,4.99,0,0,81.83,101.67,62,0.32,127920.88,0.76,1.09,0.42,2308,3238,1378,0,0,0,0.67,0.33,0,0,0
0,4.99,0.33,0.67,128.75,199.5,58,0.32,225697.37,0.79,0.87,0.71,19,37,1,0,0,0,0.56,0.44,0,0,0.33
0,4.99,0.13,0.13,87.47,87.47,87.47,0.3,64275.93,1.17,1.17,1.17,715,715,715,0,0,0,0.5,0.5,0,0,0
1,4.99,1,0.5,12.14,60.5,0,0.38,592952.39,0.42,0.72,0,4,13,0,0,0,0,0,0,0,0,0
1,4.99,0.57,3.43,56.04,146.59,9,0.34,321991.5,0.83,1.58,0.37,64,170,0,0,0.29,0.14,0.4,0.5,0.1,0,0.14
0,4.99,0.75,6.5,37.66,81.82,9.09,0.32,106762.72,0.58,0.75,0.39,134,480,0,0,0,0,0,1,0,0,0
1,4.99,0.86,14.14,234.74,1092,48.1,0.33,395063.76,0.8,0.86,0.73,132,516,0,0.6,0,0,0.41,0.35,0.13,0.11,0.86
0,4.99,1,1,32.33,87.91,4.55,0.39,659883.33,0.7,1.35,0.37,258,516,0,0,0,0,1,0,0,0,0
0,4.99,1,23.25,71.89,198.1,10,0.46,929978.4,0.72,0.96,0.38,1,4,0,0.33,0,0,0.35,0.5,0.15,0,1
0,4.99,0.67,0.17,17.72,60.8,1.1,0.32,305752.56,0.41,0.61,0.27,4,13,0,0,0,0,0.5,0.5,0,0,0
1,4.99,0,0,75.9,112.1,40,0.34,590589.65,0.88,1.19,0.6,172,410,34,1,0,0,0.39,0.45,0.12,0.03,0.75
0,2.99,0,0,22.8,49.75,1.33,0.33,488177.78,0.52,0.81,0.08,16,47,1,0,0.13,0,0.67,0.33,0,0,0.13
1,24.99,0.75,4,109.99,321.59,0,0.32,6395318.98,0.44,0.96,0,35,71,0,0.33,0.25,0,0.59,0.3,0.06,0.06,0.25
0,9.99,0.2,18.2,56.39,96.23,30.5,0.33,222051.76,0.95,1.2,0.77,961,1045,880,1,0.4,0.4,0.6,0.2,0.2,0,0.2
1,4.99,0.5,100.83,133.61,213.75,73.13,0.34,311548.78,0.99,1.59,0.72,143,271,0,0.5,0,0,0.47,0.37,0.16,0,0.67
0,2.99,0.5,13.25,33.82,65.4,13.33,0.28,118125.16,0.46,0.82,0.17,0,1,0,0,0.13,0.13,0.67,0.33,0,0,0.13
0,9.99,0.25,0.38,21.66,46.59,2.7,0.36,1077926.1,0.58,0.8,0.33,37,135,0,0,0.25,0,0.5,0.5,0,0,0.13
0,9.99,0.5,28.63,68.75,108.16,39.4,0.43,87507.31,0.85,1.1,0.58,219,762,0,0,0.25,0,0.53,0.37,0.03,0.07,0.63
0,4.99,1,48,55.5,90,32.5,0.51,385003.29,0.84,1.06,0.5,37,85,0,0,0,0,0.5,0.5,0,0,0
0,2.99,0,0,85.17,251.4,5,0.45,244233.75,0.83,1.11,0.3,449,602,262,0,0.25,0,0.37,0.41,0.18,0.04,0.88
1,24.99,0.4,49.2,178.48,286.3,49.6,0.44,955391.79,0.89,1,0.74,575,1262,0,0,0.2,0,0,0,0,0,0
1,9.99,0,0,71.43,130,3.93,0.34,721655.39,0.92,1.71,0.41,521,1230,62,0.14,0,0,0.52,0.39,0.03,0.06,1
0,24.99,0.83,43.83,94.83,178.5,18,0.31,1574608.09,0.82,1.19,0.47,441,1441,0,0,0.17,0,0.26,0.61,0.09,0.04,0
0,4.99,0.67,0.33,54.57,82,37.86,0.44,143130.1,0.75,0.82,0.64,112,302,0,0,0,0,0.5,0.25,0.25,0,0
0,24.99,1,71,66.73,109.78,0.97,0.44,567197.35,0.49,0.73,0.14,25,51,0,0,0,0,0.33,0.33,0.34,0,0.33
1,9.99,0.67,11.67,50.79,68.92,28,0.39,265680.53,0.65,0.74,0.54,144,376,0,0,0.33,0,0.57,0,0,0.43,0.67
0,4.99,1,107,99.26,269.66,12,0.4,153913.67,0.76,0.89,0.56,0,0,0,0,0.25,0.25,0.33,0.67,0,0,0.25
0,4.99,0,0,68.66,107.45,40.5,0.33,299209.67,0.77,0.96,0.51,446,533,366,0,0.25,0.25,0.25,0.63,0.13,0,0
1,24.99,0.33,10,84.63,110.09,66,0.35,226995.15,0.75,0.79,0.66,1440,1595,1352,0,0,0,0.33,0.61,0.06,0,1.33
0,24.99,1,54,41.81,83.2,5.97,0.52,17346918.72,0.86,1.42,0.57,332,665,0,0,0,0,0.43,0.43,0.14,0,0.33
0,4.99,0.38,1.13,89.49,186.1,48.3,0.47,186412.04,0.87,1.02,0.64,413,935,0,0,0,0,0.42,0.44,0.13,0.02,1
0,9.99,1,2,22.5,42.6,7.6,0.33,557406.46,0.56,0.82,0.38,0,1,0,0,0.33,0.33,0,0,0,1,0
0,9.99,0,0,178.16,424.6,89.7,0.51,98230.49,0.91,0.99,0.8,548,1164,283,0,0,0,0.47,0.36,0.12,0.05,1
1,4.99,0.2,0.2,110.12,199.5,73,0.36,292246.8,0.94,1.05,0.86,190,254,125,0,0.2,0,0.38,0.41,0.15,0.06,1
1,9.99,0.2,0.2,96.63,180.8,17.67,0.38,181549.41,0.77,1.12,0.48,42,131,0,0,0,0,0.6,0,0.2,0.2,0
1,9.99,0.67,9,61.75,94.75,30,0.28,3454028.33,0.8,1.03,0.44,135,345,0,1,0,0,0.48,0.17,0.31,0.04,1
0,4.99,0.8,48.8,72.54,124.55,8,0.33,1697384.92,0.68,0.9,0.2,7,11,0,0,0,0,0.14,0.64,0.14,0.07,0.4
1,4.99,0.75,61.25,70.01,91,50.17,0.39,277385.51,0.83,0.98,0.65,111,397,0,0.33,0,0,0.31,0.62,0.08,0,1.25
0,9.99,0.33,0.33,90.44,204.77,32.17,0.34,362197.92,0.76,0.95,0.59,180,337,51,0,0.33,0,0.22,0.44,0.33,0,0.67
0,4.99,1,156.57,124.73,364.5,25.9,0.41,197743.64,0.87,1.37,0.52,11,42,0,0,0.14,0.14,1,0,0,0,0.14
0,4.99,0.71,22.57,43.82,103.33,9.33,0.51,1479211.36,0.89,1.49,0.55,22,48,0,0,0.29,0,0.55,0.45,0,0,0
1,9.99,0.25,0.25,55.56,60.45,51.67,0.32,327143.46,0.86,0.89,0.81,313,578,65,0,0,0,0,0,0,0,0
0,4.99,0.25,12.38,75.1,108,32.73,0.42,502732.41,0.88,1.21,0.59,185,913,0,0,0.25,0.13,0.56,0.33,0.06,0.06,0.88
0,4.99,0.13,0.25,33.33,57.73,2.93,0.38,643028.49,0.64,0.93,0.21,14,28,1,0,0.13,0,0.17,0.5,0,0.33,0.25
1,9.99,0.33,1.67,47.76,76.25,5,0.4,242410.44,0.65,0.78,0.42,428,890,46,0,0.67,0,0.71,0.29,0,0,0.67
1,4.99,0.33,29.33,87.21,130.73,47,0.41,77997.33,0.85,0.97,0.78,601,947,394,0,0.67,0,0.43,0,0,0.57,0
0,4.99,0.88,2,32.84,81.82,0.8,0.35,293460.52,0.61,0.93,0.16,63,186,0,0,0.13,0.13,0.25,0,0,0.75,0.38
1,4.99,1,87,44.88,78.5,11.33,0.32,317723.49,0.66,0.82,0.3,7,16,0,0,0.2,0.2,0.4,0,0,0.6,0.6
1,9.99,0.57,12.43,80.28,173.5,3.9,0.34,128830.53,0.72,1.02,0.16,65,144,0,1,0.43,0.14,0.45,0.21,0.06,0.27,0.43
0,4.99,0.6,4,53.39,89.73,14.7,0.39,319218.44,0.83,0.93,0.7,80,203,0,0,0,0,0.6,0.05,0.05,0.3,0.2
1,4.99,1,43.33,48.19,65.4,19.42,0.32,348793.59,0.69,0.79,0.52,4,11,0,0,0.33,0,0.8,0.2,0,0,0.33
0,99.99,0.67,0.33,52.93,90.67,10.39,0.33,7533580.49,0.63,0.76,0.49,25,51,0,0,0,0,1,0,0,0,0
0,9.99,0.33,5.33,66.03,117.5,18,0.37,1248553.69,0.87,1.41,0.59,44,118,0,0.33,0,0,0.5,0.33,0.08,0.08,0.5
0,4.99,1,1.88,27.88,110.6,0,0.33,768648.88,0.45,0.95,0,7,20,0,0,0.13,0.13,0.7,0.2,0.1,0,0.38
1,4.99,0.6,1.4,89.86,184.09,32.53,0.38,588303.14,0.79,0.94,0.55,0,0,0,0.33,0.4,0,0.5,0.5,0,0,0.4
1,9.99,0.33,0.33,79.85,117.5,15,0.34,219597.98,0.59,0.84,0.34,72,112,32,0,0,0,0.11,0.68,0.21,0,0.33
1,4.99,0.8,0.2,70,167.5,2.5,0.53,355841.08,0.65,0.91,0.16,4,9,0,0,0,0,0.5,0.38,0.13,0,0
1,4.99,1,13.67,47.09,51.37,40.91,0.37,524855.3,0.69,0.89,0.45,12,24,0,0,0,0,0.25,0.75,0,0,0
0,2.99,0.63,0.38,19,49,0,0.3,394653.4,0.55,1.08,0,24,62,0,0,0,0,0,0,0,0,0
1,4.99,1,39.75,894.61,2509.43,74.4,0.43,386852.37,0.86,0.9,0.77,19,51,0,0,0.5,0,0.32,0.59,0,0.09,1
0,24.99,0.33,1.33,65.54,116.75,14.33,0.39,725349.41,0.78,0.82,0.75,33,66,0,0,0,0,0.75,0,0.25,0,0
0,4.99,0.25,1.25,46.09,71,28.95,0.34,262920.15,1.25,1.98,0.8,46,74,9,0,0.25,0.25,0,0.67,0.17,0.17,0.25
1,9.99,0.67,0.33,178.1,225.87,130.33,0.32,479955.25,0.81,0.88,0.74,58,116,1,0,0,0,0.33,0.56,0,0.11,0.33
0,9.99,0.13,0.38,215.82,500,68,0.38,238481.31,0.93,1.04,0.82,243,620,103,0,0.13,0,0.53,0.2,0.2,0.07,0
1,9.99,0.5,0.25,55.06,110.44,13.23,0.47,1049544.77,0.86,1.09,0.75,60,206,9,0,0.5,0,0.6,0.2,0.2,0,0.5
0,4.99,0.2,0.2,90.25,125.2,51.5,0.39,124958.61,0.94,1.14,0.78,843,1816,305,0,0,0,0.36,0.5,0.07,0.07,0.2
0,4.99,0.57,4.57,75.94,207.87,30.8,0.33,220330.72,0.95,1.11,0.75,388,1180,0,0,0,0.14,1,0,0,0,0
1,4.99,0.5,13.75,79.17,131.67,45.33,0.37,90042.91,0.79,0.91,0.58,92,191,12,0,0.5,0,0.31,0.38,0.19,0.13,0.5
1,9.99,1,2.33,93.32,118.33,57.02,0.38,647079.57,0.78,0.93,0.59,0,1,0,0,0,0,0,0.75,0.25,0,0
0,9.99,0.67,31,43.46,71.27,15.64,0.38,343991.5,0.39,0.55,0.22,38,76,0,0,0,0,0,1,0,0,0
0,4.99,0,0,37.02,133.33,1.67,0.29,620528.92,0.75,1.25,0.3,359,550,145,0,0,0,0,0,0,0,0
0,4.99,0.8,1.6,34.41,60.5,2,0.4,360882.28,0.55,0.77,0.13,0,1,0,0,0,0.2,1,0,0,0,0
0,4.99,0.67,76.33,131.79,220.12,35.25,0.33,603775.29,0.87,1.03,0.74,186,285,53,0,0.67,0,0.44,0.44,0.06,0.06,0.67
1,9.99,0.67,1.67,71.36,100,35.09,0.33,1277018.83,0.97,1.1,0.8,39,73,1,0,0.33,0,0.56,0.22,0.11,0.11,0.67
1,9.99,0.2,0.2,204.72,740,1.33,0.49,183700.87,0.7,1,0.24,708,909,441,0,0.4,0.2,0.73,0.2,0.07,0,0.6
0,4.99,0.75,7.5,54.28,163.4,1,0.41,321574.8,0.66,1.16,0.12,283,1316,0,1,0.13,0.13,0,0,0,0,0
0,14.99,0.13,18.38,99.49,314.15,7.37,0.36,401602.5,0.94,1.77,0.31,5607,17250,141,0,0,0,0,1,0,0,0
0,2.99,0.25,0.5,17.09,23.83,10,0.37,94486.19,0.61,0.85,0.44,14,28,0,0,0.25,0.25,0,0,0,0,0
1,4.99,0.6,0.6,64.82,164.25,13,0.33,882654.92,0.68,1.1,0.32,57,115,0,0,0.2,0,0.67,0.33,0,0,0
1,14.99,0.5,10,77.5,164,25,0.41,874157.76,0.73,0.81,0.44,203,595,2,0.8,0,0,0.34,0.47,0.13,0.06,1
0,4.99,0.88,6.63,94.58,302.67,7,0.23,186977.7,0.71,0.95,0.41,15,58,0,0,0.38,0.13,0.2,0.32,0.04,0.44,0.75
0,4.99,0.13,1.5,159.48,390.33,41.96,0.36,354543.79,0.93,1.2,0.7,301,932,0,0.67,0,0,0.16,0.21,0.17,0.46,1
1,9.99,1,3.17,83.74,296.67,1.67,0.3,1467341.01,0.68,0.98,0.34,78,156,0,0,0,0,0.29,0.29,0.14,0.29,0
0,4.99,0.33,0.33,48.84,69.45,27.27,0.35,243233.5,0.89,0.97,0.83,406,595,203,0,0.33,0.33,0.6,0.4,0,0,0
1,4.99,1,1,44.03,83.48,0.12,0.61,549142.59,0.65,0.94,0.04,6,19,0,0,0,0,0.75,0.25,0,0,0
0,4.99,1,16.17,74.19,161.33,28,0.28,138409.89,0.58,0.65,0.36,22,44,0,0,0.17,0.17,0.64,0.36,0,0,0.67
0,9.99,1,12.71,46.44,157.33,1.4,0.39,1005407.35,0.64,1.17,0.12,80,240,0,0.33,0.29,0.14,0.33,0.56,0.11,0,0.57
1,4.99,1,0.75,82.8,250.88,1,0.5,497733.41,0.59,1.07,0.27,131,392,0,0,0,0,0,0,0,0,0
0,9.99,0.25,0.75,65.83,80,51.67,0.3,446598.49,0.78,0.93,0.64,24,49,0,0,0,0,0,0.83,0.17,0,0
0,9.99,1,1,18.47,36.6,0.8,0.31,688317.1,0.46,0.67,0.12,75,151,0,0,0,0.33,0.67,0.33,0,0,0.33
1,4.99,0.67,3,24.71,49.55,12.17,0.35,1274811.59,0.68,0.86,0.47,2,4,0,0,0.33,0,0.75,0.25,0,0,0
0,24.99,0.25,0.13,33.17,69.85,6,0.41,926711.38,0.5,0.81,0.19,287,804,0,0,0,0,0,1,0,0,0
0,24.99,0,0,66.39,150.04,22.73,0.38,450138.94,1.12,2,0.85,1043,2109,520,0,0,0,0.43,0.29,0.28,0,0
0,4.99,0.67,40,47.75,101.36,5,0.39,129049.86,0.67,1.28,0.36,10,36,0,0,0.33,0.17,0.67,0.33,0,0,0.5
0,9.99,0.29,8.57,145.5,386.5,60.5,0.36,731180.89,0.95,1.34,0.74,147,295,0,0,0.14,0,0.33,0.67,0,0,0.14
1,9.99,0.33,4.67,81.83,160,25,0.29,311610,0.8,0.84,0.73,249,523,79,0,0.33,0,0.5,0.5,0,0,0
0,14.99,0,0,87.82,140.3,35.33,0.31,10488723.99,1.52,1.52,1.51,253,399,108,0,0,0,1,0,0,0,0.17
1,4.99,0.67,1,60.59,116.7,27.07,0.37,370017.55,0.65,0.85,0.5,60,102,6,0,0,0,0.33,0,0.11,0.56,1.33
0,4.99,0.88,60.63,88.97,168.13,1.36,0.34,266097.27,0.84,1.43,0.27,81,331,0,0.33,0.25,0.13,0.58,0.33,0,0.08,0.5
0,4.99,0,0,33.87,59.42,13,0.44,252831.22,0.7,0.89,0.5,66,185,7,0,0.25,0,0.7,0.2,0.1,0,0.88
1,4.99,0.67,4.33,11.98,22.13,2.75,0.5,119725.14,0.68,1.16,0.24,34,68,0,0,0,0,0,0,0,0,0
0,9.99,0.63,0.75,76.15,318.6,0.27,0.26,566616.3,0.57,1.95,0.03,142,685,0,0,0.25,0.13,0.44,0.56,0,0,0
1,4.99,1,59,117.31,240.13,63,0.28,345944.4,0.64,0.91,0.46,20,60,0,1,0,0,0.59,0.34,0.07,0,1
0,4.99,0.67,0.5,5.72,12,0.13,0.21,179542.08,0.13,0.3,0.01,281,562,0,0,0,0,0,0,0,0,0
1,2.99,1,2.67,35.63,104,0.4,0.4,667006.79,0.43,0.87,0.06,0,0,0,0,0,0.33,0.5,0,0.5,0,0.33
0,4.99,0.43,0.43,31.6,53.5,4.8,0.35,679947.4,0.56,0.74,0.26,63,127,0,0,0.14,0,0.4,0.6,0,0,0.29
0,4.99,0,0,67.78,118.16,4.5,0.38,283210.1,0.97,1.33,0.51,581,1337,93,0,0.13,0,1,0,0,0,0.13
0,4.99,0.43,0.43,18.77,63.09,1.25,0.35,764757.08,0.53,0.96,0.21,39,78,0,0,0.14,0,1,0,0,0,0
1,9.99,1,67.33,76.13,151.8,8,0.4,5038082.5,0.81,0.92,0.73,38,77,0,0,0,0,0.71,0.29,0,0,0.33
0,4.99,1,8.2,14.26,58.5,0.57,0.31,340889.82,0.27,0.46,0.1,2,5,0,0,0.2,0.2,1,0,0,0,0
1,9.99,0.2,5,105.05,129,48.47,0.36,1502585.31,0.95,1.18,0.75,320,634,52,1,0.4,0,0.55,0.45,0,0,1
0,4.99,0.67,4.33,21.41,84.84,0.75,0.3,3826310.69,0.44,1.13,0.1,8,20,0,0,0,0.17,1,0,0,0,0
1,99.99,0,0,80.3,113.88,40,0.36,62671334.41,0.93,1.13,0.6,188,335,70,0,0.25,0,0.75,0.25,0,0,0.5
1,24.99,0.67,1,91.67,175,36,0.36,943584.4,0.75,0.94,0.52,77,131,0,0,0,0,0.38,0.46,0.15,0,0
0,4.99,1,2.29,363.21,931.76,8,0.33,2331491.37,0.76,0.95,0.31,37,82,0,0.33,0.29,0,0.52,0.36,0.12,0,0.57
1,4.99,1,70,116.42,266.47,5.33,0.33,1001018.29,0.67,0.89,0.24,6,13,0,0.33,0.33,0.33,0.75,0.25,0,0,0.33
0,4.99,0,0,70.53,101.36,41.06,0.35,119653.99,0.72,1.01,0.55,820,1430,614,0,0.2,0,0.44,0.44,0.11,0,0.8
0,4.99,0.25,13,64.05,96.8,27.78,0.5,1070629.11,0.86,0.94,0.78,19,57,0,0,0.25,0,0.57,0.43,0,0,0.25
0,4.99,1,246.38,174.1,505,12.4,0.35,145368.24,0.81,1.1,0.46,353,1060,0,0.22,0,0,0.44,0.35,0.17,0.05,1
0,4.99,0.25,0.38,57.94,104.1,1.42,0.4,812373.02,0.85,1.25,0.3,198,570,0,0,0.25,0,0.23,0.41,0.28,0.09,0.63
1,9.99,0.25,9,83.67,117.92,63.1,0.36,408975.17,0.87,0.97,0.81,363,1073,0,0,0.5,0,0.71,0,0.29,0,0.25
0,9.99,1,1.5,59.45,160.6,8.8,0.34,572259.5,0.61,0.82,0.36,2,5,0,0,0.38,0.13,0.33,0.56,0.11,0,0.63
1,24.99,1,105,88.51,107.12,77,0.37,357109.74,0.79,0.8,0.76,40,103,7,0,0.67,0,0.37,0.47,0.11,0.05,0.67
0,4.99,0.5,0.38,29.9,78.44,0.2,0.34,1699184.86,0.79,1.98,0.05,39,90,0,0,0.13,0.13,0.14,0.71,0.14,0,0.25
0,4.99,0.5,1,87.99,153,15.47,0.28,115078.94,0.76,1.1,0.57,107,292,0,0.5,0.13,0,0.6,0.27,0.13,0,0.38
0,4.99,1,12.67,70.83,109.09,46.59,0.36,254917.23,0.77,0.85,0.72,18,55,0,0,0,0,0.4,0.6,0,0,0.33
1,24.99,0.25,0.25,62.33,100,28.7,0.52,719970.71,0.82,0.92,0.72,165,316,6,0.5,0.5,0,0.53,0.37,0.05,0.05,0.25
0,4.99,1,0.38,29.67,206.27,0,0.34,3630139.93,0.45,0.9,0,2,6,0,1,0.13,0.13,0.63,0.25,0.13,0,0.13
1,24.99,0.67,0.33,35.47,46,16,0.36,828558.44,0.58,0.61,0.51,96,170,0,0,0,0,0.5,0,0.5,0,0
0,4.99,0.25,1,304.93,1666.67,75.6,0.24,605014.98,1.31,3.76,0.49,196,369,0,1,0.25,0,0.57,0.36,0.04,0.04,0.5
1,24.99,0.67,9,93.41,123.24,44.84,0.46,226081.51,0.81,0.92,0.69,429,770,152,0,0,0,1,0,0,0,0
1,4.99,1,7,251.45,627.84,52,0.36,1626781.63,0.79,0.95,0.64,15,25,0,0.5,0,0.33,0,0,0,0,0
0,4.99,0.33,1,4.01,9.1,0.53,0.32,177935.55,0.13,0.24,0.07,19,52,1,0,0,0.33,0,0,0,0,0
0,4.99,0.4,1.2,96.59,121.33,49.7,0.33,239041.86,0.83,0.9,0.71,106,278,7,0,0.4,0.2,0,0,0,1,0.6
1,9.99,1,7,44.98,88.67,13.76,0.43,305320.53,0.65,0.69,0.58,121,364,0,0,0,0,1,0,0,0,0.33
0,9.99,1,0.75,62.48,201.75,0,0.43,4822874.23,0.62,0.96,0,1,3,0,0,0.38,0.13,0.2,0,0.2,0.6,0.5
0,9.99,0.25,0.25,92.06,150,54.2,0.34,2526135.64,1.04,1.26,0.84,164,347,26,0,0.25,0,0.5,0.5,0,0,0
1,9.99,0.4,0.4,115.2,189.6,76,0.4,21196171.7,0.99,1.12,0.87,84,194,2,0,0,0,0.5,0.45,0.05,0,0.2
0,4.99,0.88,40.75,62.24,172.33,1.33,0.41,184853.88,0.69,0.99,0.26,39,113,0,1,0.25,0.13,0.26,0.59,0.15,0,0.25
0,4.99,1,7,42.46,129.34,1.6,0.34,105165.23,0.43,0.64,0.1,0,0,0,0,0.25,0.25,0.5,0.5,0,0,0
1,9.99,0.83,1.67,259.32,677.05,43.28,0.46,6389228.56,0.95,1.25,0.7,271,729,0,0.5,0.33,0,0.14,0.14,0,0.72,0.67
0,9.99,0.13,0.13,77.58,165.98,28.74,0.52,15471326.39,1.14,2.4,0.65,382,1963,20,0,0.13,0,0,0,0,0,0
0,4.99,1,32.25,37.5,50,24,0.52,1291907.79,0.77,0.92,0.48,0,0,0,0,0.25,0,1,0,0,0,0
0,4.99,0.75,12.5,41.62,103.45,8.33,0.46,225974.12,0.68,0.93,0.47,4,9,0,0,0,0,0.33,0.33,0.33,0,0
0,4.99,1,9.88,31.9,148.18,2.25,0.44,295581.34,0.56,0.78,0.25,12,46,0,0,0.13,0.13,0.67,0.33,0,0,0
0,4.99,0.75,0.25,99.41,232,20.73,0.43,416856.25,0.72,0.99,0.51,47,140,0,0,0,0,0.67,0.33,0,0,0
1,24.99,1,1,67.58,224,0,0.32,1833576.7,0.48,0.99,0,99,201,0,1,0,0,0.33,0.67,0,0,0
0,4.99,0.8,31.4,74.15,126.13,1.8,0.34,144085.42,0.55,0.98,0.15,34,86,0,1,0.4,0.4,0.5,0.25,0.25,0,0.4
0,24.99,0.25,0.63,89.56,260.37,30,0.39,234157.01,0.85,1.12,0.33,3779,6643,378,1,0.25,0.13,0.43,0.57,0,0,0.13
1,4.99,0.57,5.86,85.81,153,52,0.4,203899.85,0.77,0.88,0.6,27,74,0,0.33,0.14,0,0.38,0.63,0,0,0.57
1,4.99,0.33,0.33,78.56,158,24,0.27,188847.59,0.95,1.36,0.46,462,689,285,0,0,0,0,0,0,0,0
0,4.99,0.33,5,40.36,55.67,26.75,0.36,198237.48,0.66,0.78,0.47,50,111,18,0,0,0,0.29,0.71,0,0,0.33
